dot_number,legal_name,dba_name,expert_label,safer_company_snapshot_url,pc_flag,phy_street,phy_city,phy_state,phy_zip,phy_country,mailing_street,mailing_city,mailing_state,mailing_zip,mailing_country,telephone,fax,email_address,mcs150_date,mcs150_mileage,mcs150_mileage_year,add_date,oic_state,nbr_power_unit,driver_total,recent_mileage,recent_mileage_year,vmt_source_id,private_only,authorized_for_hire,exempt_for_hire,private_property,private_passenger_business,private_passenger_nonbusiness,migrant,us_mail,federal_government,state_government,local_government,indian_tribe,op_other,usdot_status,cargo_carried,num_filings,num_unique_companies,top_company,top_company_share,cancelled_method_count,replaced_method_count,name_changed_method_count,transferred_method_count,first_filing_date,last_filing_date,all_companies,count_cargo,count_bipd,count_broker_bond,count_broker_trust_fund,median_gap_days
2690567,MICHAEL V WALK,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2690567,FALSE,919 CHATEAU DRIVE,MODESTO,CA,95355,US,919 CHATEAU DRIVE,MODESTO,CA,95355,US,(209) 496-1753,,,,,,12-Jun-15,CA,1,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
872674,MARTIN DUARTE,DUARTE TRUCKING,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=872674,FALSE,4307 GUESSENA ST,HOUSTON,TX,77013,US,12611 EASTBROOK,HOUSTON,TX,77013,US,(713) 299-0666,,ALEJANDRO.DUARTE4@YAHOO.COM,13-Aug-25,60000,2024,13-Apr-00,TX,1,1,60000,2024,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,"GRAVEL; Metal: sheets, coils, rolls",,,,,,,,,,,,,,,,
2643481,HASTINGS COMPLETE LAWNS LLC,,GREAT,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2643481,FALSE,780 E 26TH ST,HASTINGS,NE,68901,US,780 E 26TH ST,HASTINGS,NE,68901,US,(402) 469-6772,,PINEPATCHTREEFARM@GMAIL.COM,20-Feb-24,12000,2023,10-Jun-15,NE,1,1,12000,2023,1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,LANDSCAPING,,,,,,,,,,,,,,,,
3063306,ARNULFO PUENTES,PUENTES PERSONNEL MANAGEMENT,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3063306,FALSE,2114 VIA TUSCANIA AVE,DELANO,CA,93215-3861,US,2114 VIA TUSCANIA AVE,DELANO,CA,93215-3861,US,(661) 805-7252,,APUENTES83@HOTMAIL.COM,8-May-24,110000,2023,27-Oct-17,CA,1,1,110000,2023,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,,,,,,,,,,,,,,,,
3165845,SJ216 EXPRESS INC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3165845,FALSE,11853 GLOUCESTER DR,RCH CUCAMONGA,CA,91730,US,19083 COLIMA RD,ROWLAND HGHTS,CA,91748,US,(213) 800-4991,,CARRIER@CHAMPIONTRAFFIC.COM,23-Sep-24,1,2023,27-Jul-18,CA,1,1,1,2023,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,3,2,CRUSADER INSURANCE COMPANY,0.66666667,3,0,0,0,8/2/18,8/2/20,"CRUSADER INSURANCE COMPANY, GLOBAL HAWK INSURANCE COMPANY, A RRG",0,3,0,0,365.5
3473767,MJL TRUCKIN LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3473767,FALSE,306 PIERCE ST,DEL RIO,TX,78840,US,306 PIERCE ST,DEL RIO,TX,78840,US,(830) 719-5519,,MJL.TRUCKIN@GMAIL.COM,5-Aug-24,100000,2023,20-Aug-20,TX,1,1,100000,2023,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,DIRT SAND GRAVEL,,,,,,,,,,,,,,,,
4167148,E F M LOGISTICS LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4167148,FALSE,1111 FALCON PARK DR APT 3204,KATY,TX,77494,US,1111 FALCON PARK DR APT 3204,KATY,TX,77494-5173,US,(346) 546-2671,,PDF.FLEET@GMAIL.COM,26-Aug-24,,,11-Dec-23,TX,1,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,,,10,1,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,1,6,4,0,0,2/1/24,10/1/24,BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY,0,10,0,0,1
3272559,DOMINGUEZ TRANSPORT LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3272559,FALSE,809 18TH ST,WHEATLAND,WY,82201-2723,US,809 18TH ST,WHEATLAND,WY,82201-2723,US,(307) 241-0472,,DEC79CESAR@YAHOO.COM,13-Oct-23,600,2022,11-Apr-19,WY,1,2,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,WATER/ GRAVEL,,,,,,,,,,,,,,,,
3141737,ANSH FREIGHT WAY INC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3141737,FALSE,2712 N BURL AVE,FRESNO,CA,93727,US,2712 N BURL AVE,FRESNO,CA,93727,US,(559) 696-2003,,ANSHFREIGHTWAYINC@GMAIL.COM,10-Jun-25,68509,2024,28-May-18,CA,1,1,68509,2024,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,6,4,GREAT WEST CASUALTY CO.,0.5,3,2,1,0,6/18/18,6/18/24,"DB INSURANCE CO., LTD (U.S.BRANCH), GREAT WEST CASUALTY CO., HARCO NATIONAL INSURANCE CO., LANCER INSURANCE COMPANY",0,6,0,0,365
2586647,MOLINA TRANSPORTATION LLC,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2586647,FALSE,19525 E 58TH DRIVE,AURORA,CO,80019,US,19525 E 58TH DRIVE,AURORA,CO,80019,US,(720) 341-6161,,,31-Aug-24,,,6-Mar-15,CO,1,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,Commodities Dry Bulk,,,,,,,,,,,,,,,,
3348269,RED CLOUD TRANSPORT LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3348269,FALSE,12467 SW RED CLOUD RD,PRINEVILLE,OR,97753,US,1566 NE BAILEY WAY,PRINEVILLE,OR,97754,US,(541) 420-9392,,RKSHELTON01@MSN.COM,21-Aug-24,164000,2023,19-Oct-19,OR,1,1,164000,2023,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,Livestock,2,2,ARTISAN & TRUCKERS CASUALTY COMPANY,0.5,1,1,0,0,11/7/19,11/7/22,"ARTISAN & TRUCKERS CASUALTY COMPANY, GREAT WEST CASUALTY CO.",0,2,0,0,1096
4204688,WALSH TRANSPORT LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4204688,FALSE,415 W CONSTITUTION CT,GILBERT,AZ,85233,US,415 W CONSTITUTION CT,GILBERT,AZ,85233,US,(602) 390-0759,,WALSHTRANSPORT5@GMAIL.COM,26-Feb-25,1000,2024,5-Mar-24,AZ,1,1,1000,2024,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,,,,,,,,,,,,,,,,
3294286,TRIPLE J & DOUBLE A TRANSPORTATION LLC,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3294286,FALSE,302 S WASHINGTON,EL CAMPO,TX,77437-4013,US,615 N WASHINGTON,EL CAMPO,TX,77434,US,(979) 332-3478,,TRIPLEJDOUBLEA@GMAIL.COM,21-Jun-22,1,2021,1-Jun-19,TX,1,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,,,,,,,,,,,,,,,,
2693998,NANCY A PEREA,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2693998,FALSE,2647 SANTA BARBARA DR,SANTA MARIA,CA,93455,US,2647 SANTA BARBARA DR,SANTA MARIA,CA,93455,US,(805) 938-3336,,,,,,12-Jun-15,CA,1,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
3325187,LEVEL UP MOVERS LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3325187,FALSE,504 LOMA VISTA DR,ROCKWALL,TX,75032-2017,US,504 LOMA VISTA DR,ROCKWALL,TX,75032-2017,US,(918) 361-4352,,JOSH@LEVELUPMOVERS.COM,21-Jan-21,30000,2019,20-Aug-19,TX,1,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,"DIRT, ASPHALT; General Freight",,,,,,,,,,,,,,,,
2699017,IQBAL SINGH,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2699017,FALSE,3900 BUSINESS CENTER DR APT4307,FAIRFIELD,CA,94533,US,3900 BUSINESS CTR DR APT4307,FAIRFIELD,CA,94533,US,(707) 631-7815,,IQBALSHERGILL31@GMAIL.COM,19-Jun-24,27501,2023,12-Jun-15,CA,1,1,27501,2023,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,,,,,,,,,,,,,,,,
3959842,PALAFOX TOWING LLC,PALAFOX AUTO RECYCLING,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3959842,FALSE,353 S ACACIA ST,WOODLAKE,CA,93286-1642,US,353 S ACACIA ST,WOODLAKE,CA,93286-1642,US,(559) 762-1239,,PALAFOXTOWINGLLC@GMAIL.COM,11-Mar-24,,,26-Sep-22,CA,1,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,Drive/Tow away; Motor Vehicles,,,,,,,,,,,,,,,,
604989,TREATMENT TECHNOLOGY INC,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=604989,FALSE,28577 BUFFALO PARK ROAD STE 100,EVERGREEN,CO,80439,US,P O BOX 668,EVERGREEN,CO,80437,US,(303) 670-3936,(888) 900-4091,,27-Sep-04,50000,2003,15-Jun-95,CO,1,1,54000,2005,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,Chemicals,,,,,,,,,,,,,,,,
4320750,STS USA LOGISTICS CORPORATION,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4320750,FALSE,1248 S DOVER ST,GLENDORA,CA,91740,US,1248 S DOVER ST,GLENDORA,CA,91740-5216,US,(626) 265-2170,,CHUNLONG790608@GMAIL.COM,8-Sep-25,100000,2025,8-Nov-24,CA,1,1,100000,2025,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,,,,,,,,,,,,,,,,
2900851,LOGAN THOMAS TRUCKING LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2900851,FALSE,300 SUNSET VIEW STREET,ST MARIES,ID,83861,US,300 SUNSET VIEW STREET,ST MARIES,ID,83861,US,(208) 582-1802,,LOGANTHOMASTRUCKING@OUTLOOK.COM,24-Jan-25,55000,2023,15-Jun-16,ID,1,1,55000,2023,1,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,"Logs, Poles, Beams, Lumber",,,,,,,,,,,,,,,,
4072127,NEW KID TRANS INC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4072127,FALSE,240 EDITH AVE APT 280,CORNING,CA,96021,US,240 EDITH AVE APT 280,CORNING,CA,96021-2057,US,(206) 769-8517,,NARINDERSCHAHAL@YAHOO.COM,2-Jul-25,129472,2024,5-May-23,CA,1,1,129472,2024,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,4,2,"A-ONE COMMERCIAL INSURANCE RRG, INC",0.75,3,1,0,0,8/15/23,8/15/24,"A-ONE COMMERCIAL INSURANCE RRG, INC, TRAILBLAZERS INSURANCE COMPANY INC A RRG",0,4,0,0,0
2923315,WEST LINE TRANSPORT LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2923315,FALSE,13748 STARSHINE DR,VICTORVILLE,CA,92392,US,13748 STARSHINE DR,VICTORVILLE,CA,92392,US,(760) 559-1529,,GVILLATRANSPORT@GMAIL.COM,6-May-25,92000,2024,25-Aug-16,CA,1,1,92000,2024,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,17,6,UNITED SPECIALTY INSURANCE COMPANY,0.29411765,15,2,0,0,9/29/16,4/2/25,"AMERICAN SENTINEL INSURANCE COMPANY, DB INSURANCE CO., LTD (U.S.BRANCH), GLOBAL HAWK INSURANCE COMPANY, A RRG, MS TRANSVERSE SPECIALTY INSURANCE COMPANY, SEAVIEW INSURANCE COMPANY, UNITED SPECIALTY INSURANCE COMPANY",0,17,0,0,196.5
4431106,ACCESSEASE AM TRANSPORT LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4431106,TRUE,4833 132ND CT NE,BLAINE,MN,55449-2226,US,4833 132ND CT NE,BLAINE,MN,55449-2226,US,(469) 733-7241,,ABDIMALIKACCESSEASE16@GMAIL.COM,28-Jun-25,,,28-Jun-25,MN,1,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,Passengers,,,,,,,,,,,,,,,,
4183387,THIEN-TIN NGUYEN TRUONG,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4183387,FALSE,1603 CAPITOL AVE SUITE 413 C1183,CHEYENNE,WY,82001,US,PO BOX 6502,VENTURA,CA,93006,US,(307) 222-8513,,BXR7@BASEDXR.COM,14-Mar-24,,,23-Jan-24,WY,0,1,0,0,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,Passengers,,,,,,,,,,,,,,,,
3217495,DIRTY WORKS CONSTRUCTION INC,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3217495,FALSE,1611 SHAMROCK CT,LINCOLN,CA,95648,US,1611 SHAMROCK CT,LINCOLN,CA,95648,US,(916) 701-8270,(916) 757-5710,CHRISTAKINSMAN@DIRTYWORKSCONSTRUCTION.COM,30-Jun-20,4800,2019,30-Nov-18,CA,1,1,0,0,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,Construction,,,,,,,,,,,,,,,,
4265650,SONSHINES TRANSPORTING SERVICES LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4265650,FALSE,113 NUECES RIVER TRL,HUTTO,TX,78634,US,113 NUECES RIVER TRL,HUTTO,TX,78634-2001,US,(512) 424-9918,,WILLIUMJ5@GMAIL.COM,25-Jul-24,1,2024,10-Jul-24,TX,0,1,1,2024,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,,,,,,,,,,,,,,,,
4126304,NOT APPLICABLE,NON-COMMERCIAL,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4126304,FALSE,323 E 5770 S NON-COMMERCIAL /SOJOURNING AT,SALT LAKE CTY,UT,84107-6198,US,323 E 5770 S NON-COMMERCIAL /SOJOURNING AT,SALT LAKE CTY,UT,84107-6198,US,(801) 301-8004,,CL.CODYLEWIS@GMAIL.COM,2-Sep-23,,,2-Sep-23,UT,0,4,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,N,ACTIVE,Mobile Homes; Passengers,,,,,,,,,,,,,,,,
3227012,AZAM CHAUDHRY,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3227012,FALSE,1100 FAIRHAVEN AVE APT 132,SANTA ANA,CA,92705-6756,US,1100 FAIRHAVEN AVE APT 132,SANTA ANA,CA,92705-6756,US,(559) 801-3932,,AZAMCH44@YAHOO.COM,31-Dec-18,,,31-Dec-18,CA,0,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,,,,,,,,,,,,,,,,
4164551,DEMETRIUS PERNELL HORTON TR,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4164551,FALSE,4949 E VAN BUREN ST #66914,PHOENIX,AZ,85082-8904,US,4949 E VAN BUREN ST #66914,PHOENIX,AZ,85082-8904,US,(480) 269-0017,,DEMETRIUSHORTONESTATE@GMAIL.COM,2-Jul-25,1,2025,5-Dec-23,AZ,0,1,1,2025,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,PRIVATE; Passengers,,,,,,,,,,,,,,,,
4373214,DA TRANSPORTATION LLC,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=4373214,FALSE,424 N MAIN ST,LA MONTE,MO,65337,US,27168 SINKHOLE RD,SEDALIA,MO,65301-0099,US,(660) 675-4547,,DAEXPRESS06@GMAIL.COM,7-Mar-25,,,7-Mar-25,MO,0,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,General Freight,,,,,,,,,,,,,,,,
2622753,SUPERNATURAL LANDSCAPING & DESIGN INC,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2622753,FALSE,1410 ORANGEVIEW,PLACENTIA,CA,92871,US,P O BOX 1150,PLACENTIA,CA,928711150,US,(714) 993-4575,,,,,,17-Apr-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2697244,VICTORINO GOMEZ,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2697244,FALSE,1565 W SUMAC LANE,ANAHEIM,CA,92802,US,1565 W SUMAC LANE,ANAHEIM,CA,92802,US,(714) 749-5578,,,,,,12-Jun-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2676852,MARTIN J CASTANEDA,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2676852,FALSE,1618 S DUNSMUIR AVE,LOS ANGELES,CA,90019,US,1618 S DUNSMUIR AVE,LOS ANGELES,CA,90019,US,(323) 932-1826,,,,,,12-Jun-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2659679,SU ENTERPRISES CORP,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2659679,FALSE,12362 KNOTT STREET,GARDEN GROVE,CA,92841,US,12362 KNOTT STREET,GARDEN GROVE,CA,92841,US,(714) 898-9900,,,,,,12-Jun-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2707232,JESSICA ORTEGA,T & A,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2707232,FALSE,201 E CHURCHILL ST,STOCKTON,CA,95204,US,201 E CHURCHILL ST,STOCKTON,CA,95204,US,(209) 470-3115,,,,,,12-Jun-15,CA,,1,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2805075,FRANCESCHI & SON FMG.,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2805075,FALSE,1 4 NORTH OF STOCKDALE HWY FREEBORN R,BUTTONWILLOW,CA,93206,US,1 4 NORTH OF STOCKDALE HWY FREEBORN R,BUTTONWILLOW,CA,93206,US,(661) 764-5645,,,,,,29-Sep-15,CA,,1,0,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2762434,ROBERT C BRISBANE,SAGE COURIER,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2762434,FALSE,17161 ALVA RD,SAN DIEGO,CA,92127,US,17161 ALVA RD,SAN DIEGO,CA,92127,US,(858) 337-5762,,,,,,1-Jul-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2661346,ESPRESSO CONSTRUCTION CLEANUP SERVICE INC,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2661346,FALSE,202 NORTH 27TH ST,SAN JOSE,CA,95116,US,202 NORTH 27TH ST,SAN JOSE,CA,95116,US,(408) 294-0741,,,,,,12-Jun-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2850629,STELLAR SURFACES INC,,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2850629,FALSE,18340 WARD ST,FOUNTAIN VALLEY,CA,92708,US,18340 WARD ST,FOUNTAIN VALLEY,CA,92708,US,(714) 963-0824,,,,,,16-Feb-16,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2683060,REUBEN A MCGUIRE,,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2683060,FALSE,1279 CALIFORNIA PLACE,ANAHEIM,CA,92805,US,1279 CALIFORNIA PLACE,ANAHEIM,CA,92805,US,(714) 991-0180,,,,,,12-Jun-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2730944,JOSE C DELGADO,JCD & SONS LANDSCAPING CO,GOOD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2730944,FALSE,2008 E LAINIE STREET,WEST COVINA,CA,91792,US,2008 E LAINIE STREET,WEST COVINA,CA,91792,US,(626) 912-6334,,,,,,30-Jun-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
2695620,FERNANDO IBARRA,IBARRAS TOW,BAD,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=2695620,FALSE,1524 CALIFORNIA AVE,SAN PABLO,CA,94806,US,1524 CALIFORNIA AVE,SAN PABLO,CA,94806,US,(510) 367-2920,,,,,,12-Jun-15,CA,,1,0,0,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,N,ACTIVE,,,,,,,,,,,,,,,,,
